aggregate_id,event_type,processed_at
order-ebe93c63,STOCK_UNAVAILABLE,2025-09-17 23:31:57.506182
order-ebe99906,ORDER_CREATED,2025-09-18 11:52:11.727366
order-ebeb2424,ORDER_CREATED,2025-09-18 12:21:55.998591
order-ebefa060,ORDER_CREATED,2025-09-18 11:51:10.381639
order-ebf2fc63,ORDER_CREATED,2025-09-18 11:49:09.487622
order-ebf70e69,ORDER_CREATED,2025-09-15 05:24:30.650280
order-ebf70e69,STOCK_RESERVED,2025-09-15 05:24:30.657079
order-ebfdabb1,ORDER_CREATED,2025-09-15 05:25:59.866318
order-ebfdabb1,STOCK_UNAVAILABLE,2025-09-15 05:25:59.868947
order-ec00b362,ORDER_CREATED,2025-09-15 05:23:37.494486
order-ec00b362,STOCK_UNAVAILABLE,2025-09-15 05:23:37.498506
order-ec037e36,ORDER_CREATED,2025-09-18 12:19:41.166274
order-ec03d93e,ORDER_CREATED,2025-09-18 11:51:16.285543
order-ec06694e,ORDER_CREATED,2025-09-18 12:20:33.139019
order-ec09dbdc,ORDER_CREATED,2025-09-18 11:50:17.704956
order-ec0a59a6,ORDER_CREATED,2025-09-18 11:51:17.119421
order-ec0b3ac3,ORDER_CREATED,2025-09-18 12:23:26.700564
order-ec0b4465,ORDER_CREATED,2025-09-18 12:24:15.428635
order-ec0d08c4,ORDER_CREATED,2025-09-15 05:26:17.772924
order-ec0d08c4,STOCK_UNAVAILABLE,2025-09-15 05:26:17.776657
order-ec0e58da,ORDER_CREATED,2025-09-18 11:49:20.611782
order-ec11643d,ORDER_CREATED,2025-09-18 12:23:45.082801
order-ec132491,ORDER_CREATED,2025-09-18 12:22:44.383409
order-ec15a802,ORDER_CREATED,2025-09-18 12:22:25.496610
order-ec1a83f1,ORDER_CREATED,2025-09-15 05:23:05.890491
order-ec1a83f1,STOCK_UNAVAILABLE,2025-09-15 05:23:05.892988
order-ec1b5371,ORDER_CREATED,2025-09-15 05:22:06.569164
order-ec1b5371,STOCK_RESERVED,2025-09-15 05:22:06.575548
order-ec1be57a,ORDER_CREATED,2025-09-18 12:19:17.283053
order-ec1da7f7,ORDER_CREATED,2025-09-18 12:13:44.186335
order-ec1e2f5f,ORDER_CREATED,2025-09-18 12:21:24.216233
order-ec1f2cfd,ORDER_CREATED,2025-09-18 12:21:05.845778
order-ec22f3cc,ORDER_CREATED,2025-09-18 11:52:07.266947
order-ec25c423,ORDER_CREATED,2025-09-18 12:20:15.256771
order-ec26ce33,ORDER_CREATED,2025-09-15 05:26:14.393773
order-ec26ce33,STOCK_RESERVED,2025-09-15 05:26:14.398394
order-ec27ced6,ORDER_CREATED,2025-09-18 11:51:52.575734
order-ec29ab0b,ORDER_CREATED,2025-09-15 05:25:49.523307
order-ec29ab0b,STOCK_UNAVAILABLE,2025-09-15 05:25:49.543086
order-ec2d1813,ORDER_CREATED,2025-09-18 11:49:43.256829
order-ec2fda5e,ORDER_CREATED,2025-09-18 12:23:46.361506
order-ec300f65,ORDER_CREATED,2025-09-18 12:23:23.560529
order-ec3062c7,ORDER_CREATED,2025-09-18 11:50:10.879796
order-ec359c0b,ORDER_CREATED,2025-09-15 05:26:29.751447
order-ec359c0b,STOCK_UNAVAILABLE,2025-09-15 05:26:29.753639
order-ec36e5a3,ORDER_CREATED,2025-09-18 11:51:25.963084
order-ec37b10d,ORDER_CREATED,2025-09-18 12:23:23.541188
order-ec3a1d92,ORDER_CREATED,2025-09-18 12:23:18.196793
order-ec3a990a,ORDER_CREATED,2025-09-18 12:23:18.335505
order-ec3ca5ad,ORDER_CREATED,2025-09-15 05:24:56.514635
order-ec3ca5ad,STOCK_UNAVAILABLE,2025-09-15 05:24:56.518102
order-ec3db87c,ORDER_CREATED,2025-09-18 11:47:24.789071
order-ec3df88e,ORDER_CREATED,2025-09-18 11:47:22.268847
order-ec4114ff,ORDER_CREATED,2025-09-15 05:25:58.464356
order-ec4114ff,STOCK_UNAVAILABLE,2025-09-15 05:25:58.468982
order-ec4596cc,ORDER_CREATED,2025-09-18 12:23:42.894557
order-ec46f00d,ORDER_CREATED,2025-09-18 12:24:19.651932
order-ec483076,ORDER_CREATED,2025-09-15 05:23:51.461802
order-ec483076,STOCK_RESERVED,2025-09-15 05:23:51.466513
order-ec48f0df,ORDER_CREATED,2025-09-18 11:52:04.423438
order-ec49c52f,ORDER_CREATED,2025-09-18 12:20:18.960309
order-ec4d3299,ORDER_CREATED,2025-09-18 11:48:49.881285
order-ec4da3bd,ORDER_CREATED,2025-09-18 11:51:15.403598
order-ec53215f,ORDER_CREATED,2025-09-15 05:24:19.312491
order-ec53215f,STOCK_UNAVAILABLE,2025-09-15 05:24:19.315328
order-ec553ae6,ORDER_CREATED,2025-09-15 05:25:50.498971
order-ec553ae6,STOCK_UNAVAILABLE,2025-09-15 05:25:50.501947
order-ec566ee7,ORDER_CREATED,2025-09-15 05:21:42.020063
order-ec566ee7,STOCK_RESERVED,2025-09-15 05:21:42.025162
order-ec57f0fd,ORDER_CREATED,2025-09-18 12:23:12.238696
order-ec5b3996,ORDER_CREATED,2025-09-18 12:22:05.512314
order-ec5bec12,ORDER_CREATED,2025-09-15 05:26:24.993776
order-ec5bec12,STOCK_UNAVAILABLE,2025-09-15 05:26:24.997838
order-ec5d09af,ORDER_CREATED,2025-09-15 05:21:19.250618
order-ec5d09af,STOCK_UNAVAILABLE,2025-09-15 05:21:19.253896
order-ec5fa819,ORDER_CREATED,2025-09-18 12:23:26.497750
order-ec60bb1c,ORDER_CREATED,2025-09-18 11:50:36.606386
order-ec66c009,ORDER_CREATED,2025-09-18 11:48:18.229345
order-ec6b1aba,ORDER_CREATED,2025-09-18 12:23:16.774108
order-ec6ec8d0,ORDER_CREATED,2025-09-15 05:26:14.992298
order-ec6ec8d0,STOCK_RESERVED,2025-09-15 05:26:14.998938
order-ec6f42b8,ORDER_CREATED,2025-09-18 12:24:13.096794
order-ec6fa087,ORDER_CREATED,2025-09-15 05:21:57.205266
order-ec6fa087,STOCK_UNAVAILABLE,2025-09-15 05:21:57.207951
order-ec717214,ORDER_CREATED,2025-09-15 05:21:29.774761
order-ec717214,STOCK_UNAVAILABLE,2025-09-15 05:21:29.779224
order-ec737fbc,ORDER_CREATED,2025-09-18 11:51:35.679991
order-ec76626d,ORDER_CREATED,2025-09-18 12:22:22.344924
order-ec77a9e1,ORDER_CREATED,2025-09-18 11:51:53.353667
order-ec781364,ORDER_CREATED,2025-09-18 12:19:16.676978
order-ec7849a4,ORDER_CREATED,2025-09-18 12:23:10.757196
order-ec798616,ORDER_CREATED,2025-09-18 12:23:12.453073
order-ec7bd7aa,ORDER_CREATED,2025-09-15 05:26:28.681946
order-ec7bd7aa,STOCK_RESERVED,2025-09-15 05:26:28.687256
order-ec7cd16b,ORDER_CREATED,2025-09-15 05:24:53.961032
order-ec7cd16b,STOCK_UNAVAILABLE,2025-09-15 05:24:53.964112
order-ec7e74b7,ORDER_CREATED,2025-09-15 05:23:29.514154
order-ec7e74b7,STOCK_UNAVAILABLE,2025-09-15 05:23:29.517517
order-ec7e8ff3,ORDER_CREATED,2025-09-18 12:21:12.513837
order-ec7ebe5a,ORDER_CREATED,2025-09-18 12:19:17.890903
order-ec802ef9,ORDER_CREATED,2025-09-15 05:25:50.779653
order-ec802ef9,STOCK_RESERVED,2025-09-15 05:25:50.786039
order-ec8092aa,ORDER_CREATED,2025-09-18 12:23:17.677420
order-ec82cbad,ORDER_CREATED,2025-09-18 12:23:24.176978
order-ec8321de,ORDER_CREATED,2025-09-18 12:23:39.025355
order-ec8619b5,ORDER_CREATED,2025-09-18 12:24:23.985762
order-ec892ddd,ORDER_CREATED,2025-09-18 11:47:28.900594
order-ec8e9957,ORDER_CREATED,2025-09-15 05:23:19.463379
order-ec8e9957,STOCK_UNAVAILABLE,2025-09-15 05:23:19.466221
order-ec8f7bf9,ORDER_CREATED,2025-09-18 12:24:21.198754
order-ec9081bb,ORDER_CREATED,2025-09-18 11:49:49.301805
order-ec913ccd,ORDER_CREATED,2025-09-18 11:51:17.444694
order-ec922e88,ORDER_CREATED,2025-09-18 12:22:40.798539
order-ec9775e1,ORDER_CREATED,2025-09-18 11:52:16.857846
order-ec978e5a,ORDER_CREATED,2025-09-18 12:22:37.458557
order-ec991e80,ORDER_CREATED,2025-09-18 12:21:23.780049
order-ec9cd4da,ORDER_CREATED,2025-09-18 11:49:08.368115
order-ec9d99e9,ORDER_CREATED,2025-09-18 12:23:42.277044
order-ec9f2e16,ORDER_CREATED,2025-09-15 05:25:55.248094
order-ec9f2e16,STOCK_RESERVED,2025-09-15 05:25:55.256349
order-ec9f8c15,ORDER_CREATED,2025-09-18 12:24:27.098989
order-eca549b7,ORDER_CREATED,2025-09-18 11:52:17.731747
order-eca60f85,ORDER_CREATED,2025-09-18 12:24:21.420362
order-ecaae967,ORDER_CREATED,2025-09-18 11:48:49.404568
order-ecac5a4c,ORDER_CREATED,2025-09-15 05:24:28.780047
order-ecac5a4c,STOCK_RESERVED,2025-09-15 05:24:28.785214
order-ecad3f0f,ORDER_CREATED,2025-09-15 05:26:36.891664
order-ecad3f0f,STOCK_UNAVAILABLE,2025-09-15 05:26:36.894467
order-ecae5281,ORDER_CREATED,2025-09-15 05:26:20.989241
order-ecae5281,STOCK_UNAVAILABLE,2025-09-15 05:26:20.992647
order-ecb05254,ORDER_CREATED,2025-09-18 11:48:48.318899
order-ecb142d1,ORDER_CREATED,2025-09-18 11:51:13.987134
order-ecb1529a,ORDER_CREATED,2025-09-15 05:26:08.900170
order-ecb1529a,STOCK_RESERVED,2025-09-15 05:26:08.905802
order-ecb34399,ORDER_CREATED,2025-09-18 11:51:58.429890
order-ecb47da3,ORDER_CREATED,2025-09-15 05:23:02.427250
order-ecb47da3,STOCK_RESERVED,2025-09-15 05:23:02.433309
order-ecb5a1c2,ORDER_CREATED,2025-09-18 12:24:33.171789
order-ecb90aa1,ORDER_CREATED,2025-09-18 11:51:04.456295
order-ecbb215c,ORDER_CREATED,2025-09-15 05:23:52.350135
order-ecbb215c,STOCK_RESERVED,2025-09-15 05:23:52.354279
order-ecbb6309,ORDER_CREATED,2025-09-15 05:23:40.007920
order-ecbb6309,STOCK_UNAVAILABLE,2025-09-15 05:23:40.011266
order-ecbf8f52,ORDER_CREATED,2025-09-18 11:45:47.820996
order-ecc29e20,ORDER_CREATED,2025-09-18 11:50:36.505973
order-ecc31ab9,ORDER_CREATED,2025-09-18 12:21:16.508842
order-ecc5f09b,ORDER_CREATED,2025-09-18 12:23:05.222812
order-ecc9ba63,ORDER_CREATED,2025-09-18 11:51:01.700058
order-eccd0636,ORDER_CREATED,2025-09-15 05:23:49.932843
order-eccd0636,STOCK_UNAVAILABLE,2025-09-15 05:23:49.936459
order-ecd1f18d,ORDER_CREATED,2025-09-18 12:22:36.630806
order-ecd350e1,ORDER_CREATED,2025-09-15 05:25:24.763069
order-ecd350e1,STOCK_UNAVAILABLE,2025-09-15 05:25:24.766077
order-ecd39158,ORDER_CREATED,2025-09-18 12:19:56.609435
order-ecd619f7,ORDER_CREATED,2025-09-18 11:50:02.191238
order-ecd65bec,ORDER_CREATED,2025-09-15 05:25:47.103639
order-ecd65bec,STOCK_RESERVED,2025-09-15 05:25:47.112128
order-ecd7ce59,ORDER_CREATED,2025-09-15 05:25:59.498777
order-ecd7ce59,STOCK_UNAVAILABLE,2025-09-15 05:25:59.501486
order-ecd969ee,ORDER_CREATED,2025-09-18 12:23:08.589250
order-ecd9f792,ORDER_CREATED,2025-09-18 12:22:33.855986
order-ecdc583f,ORDER_CREATED,2025-09-15 05:23:36.040822
order-ecdc583f,STOCK_RESERVED,2025-09-15 05:23:36.047586
order-ecdc9b46,ORDER_CREATED,2025-09-18 11:49:17.736648
order-ecdcdb72,ORDER_CREATED,2025-09-15 05:25:18.634893
order-ecdcdb72,STOCK_UNAVAILABLE,2025-09-15 05:25:18.638270
order-ecde351f,ORDER_CREATED,2025-09-15 05:24:16.366598
order-ecde351f,STOCK_RESERVED,2025-09-15 05:24:16.371490
order-ecdf1a8d,ORDER_CREATED,2025-09-15 05:24:52.344951
order-ecdf1a8d,STOCK_UNAVAILABLE,2025-09-15 05:24:52.348667
order-ecdf873d,ORDER_CREATED,2025-09-18 11:52:08.852913
order-ece0d08b,ORDER_CREATED,2025-09-18 12:20:52.959577
order-ece2e57a,ORDER_CREATED,2025-09-18 12:21:32.153673
order-ece32598,ORDER_CREATED,2025-09-18 11:51:54.769746
order-ece3d4ed,ORDER_CREATED,2025-09-15 05:23:08.082373
order-ece3d4ed,STOCK_UNAVAILABLE,2025-09-15 05:23:08.084633
order-ece49f7d,ORDER_CREATED,2025-09-15 05:26:33.198703
order-ece49f7d,STOCK_UNAVAILABLE,2025-09-15 05:26:33.202089
order-ece5c9a0,ORDER_CREATED,2025-09-15 05:25:58.849465
order-ece5c9a0,STOCK_RESERVED,2025-09-15 05:25:58.853980
order-ece6dcab,ORDER_CREATED,2025-09-18 12:22:20.843896
order-ececae9a,ORDER_CREATED,2025-09-18 11:48:16.948561
order-eceddc78,ORDER_CREATED,2025-09-18 12:24:03.086236
order-ecee72e0,ORDER_CREATED,2025-09-15 05:26:04.362823
order-ecee72e0,STOCK_UNAVAILABLE,2025-09-15 05:26:04.366601
order-ecefd9f0,ORDER_CREATED,2025-09-18 12:22:09.544987
order-ecf0bf7f,ORDER_CREATED,2025-09-18 12:24:21.731799
order-ecf24988,ORDER_CREATED,2025-09-15 05:25:12.621820
order-ecf24988,STOCK_UNAVAILABLE,2025-09-15 05:25:12.625548
order-ecf4c817,ORDER_CREATED,2025-09-18 12:23:05.258259
order-ecf522ea,ORDER_CREATED,2025-09-15 05:26:23.985517
order-ecf522ea,STOCK_UNAVAILABLE,2025-09-15 05:26:23.987860
order-ecf5f651,ORDER_CREATED,2025-09-18 11:51:26.971814
order-ecf625c0,ORDER_CREATED,2025-09-15 05:24:31.362081
order-ecf625c0,STOCK_UNAVAILABLE,2025-09-15 05:24:31.364775
order-ecf6b8ec,ORDER_CREATED,2025-09-18 12:22:22.209614
order-ecf8e3e2,ORDER_CREATED,2025-09-18 12:21:24.900297
order-ecfa9b46,ORDER_CREATED,2025-09-15 05:23:31.922826
order-ecfa9b46,STOCK_RESERVED,2025-09-15 05:23:31.927775
order-ecfcd802,ORDER_CREATED,2025-09-18 11:52:09.650126
order-ecfd01d9,ORDER_CREATED,2025-09-15 05:23:11.921984
order-ecfd01d9,STOCK_UNAVAILABLE,2025-09-15 05:23:11.925581
order-ecfd63cf,ORDER_CREATED,2025-09-15 05:25:26.719771
order-ecfd63cf,STOCK_UNAVAILABLE,2025-09-15 05:25:26.723280
order-ecfee421,ORDER_CREATED,2025-09-15 05:22:14.121718
order-ecfee421,STOCK_RESERVED,2025-09-15 05:22:14.125922
order-ecff636f,ORDER_CREATED,2025-09-18 12:24:32.462254
order-ecff99c3,ORDER_CREATED,2025-09-18 12:23:26.518088
order-ed00b18c,ORDER_CREATED,2025-09-18 12:24:24.180957
order-ed02dd88,ORDER_CREATED,2025-09-15 05:23:01.104637
order-ed02dd88,STOCK_RESERVED,2025-09-15 05:23:01.112360
order-ed051fc1,ORDER_CREATED,2025-09-18 11:50:36.882764
order-ed0629b0,ORDER_CREATED,2025-09-18 11:49:18.596351
order-ed08d68c,ORDER_CREATED,2025-09-18 12:21:58.638305
order-ed08e869,ORDER_CREATED,2025-09-15 05:23:10.648862
order-ed08e869,STOCK_UNAVAILABLE,2025-09-15 05:23:10.651288
order-ed0bce89,ORDER_CREATED,2025-09-18 11:51:54.363310
order-ed0f40fc,ORDER_CREATED,2025-09-18 12:22:42.729152
order-ed133c16,ORDER_CREATED,2025-09-15 05:24:45.232378
order-ed133c16,STOCK_UNAVAILABLE,2025-09-15 05:24:45.234600
order-ed13c2ad,ORDER_CREATED,2025-09-18 12:20:02.172110
order-ed162d2d,ORDER_CREATED,2025-09-18 11:48:23.143168
order-ed17a2d1,ORDER_CREATED,2025-09-18 12:23:07.495811
order-ed1b3f0b,ORDER_CREATED,2025-09-15 05:25:11.730334
order-ed1b3f0b,STOCK_UNAVAILABLE,2025-09-15 05:25:11.732595
order-ed1c2ee1,ORDER_CREATED,2025-09-18 12:24:22.370967
order-ed1f8312,ORDER_CREATED,2025-09-15 05:26:20.268308
order-ed1f8312,STOCK_UNAVAILABLE,2025-09-15 05:26:20.271514
order-ed229d1f,ORDER_CREATED,2025-09-15 05:24:52.859520
order-ed229d1f,STOCK_UNAVAILABLE,2025-09-15 05:24:52.862559
order-ed24c638,ORDER_CREATED,2025-09-18 11:48:03.534778
order-ed2947b7,ORDER_CREATED,2025-09-18 11:51:32.229197
order-ed2b83c5,ORDER_CREATED,2025-09-18 12:24:08.026968
order-ed2f42d4,ORDER_CREATED,2025-09-18 11:51:25.636923
order-ed308df5,ORDER_CREATED,2025-09-18 12:19:16.358699
order-ed32fbc8,ORDER_CREATED,2025-09-18 11:49:48.791183
order-ed362f11,ORDER_CREATED,2025-09-15 05:23:43.121332
order-ed362f11,STOCK_UNAVAILABLE,2025-09-15 05:23:43.124661
order-ed38c769,ORDER_CREATED,2025-09-15 05:23:18.315038
order-ed38c769,STOCK_UNAVAILABLE,2025-09-15 05:23:18.318017
order-ed392824,ORDER_CREATED,2025-09-18 11:52:23.936188
order-ed3a6b53,ORDER_CREATED,2025-09-18 11:48:12.545013
order-ed3b750d,ORDER_CREATED,2025-09-18 12:24:17.054348
order-ed3bf2f6,ORDER_CREATED,2025-09-18 12:21:53.766124
order-ed3de090,ORDER_CREATED,2025-09-18 12:21:55.341606
order-ed3fe9ea,ORDER_CREATED,2025-09-18 12:24:19.771360
order-ed43a71e,ORDER_CREATED,2025-09-18 12:23:47.137572
order-ed462e5f,ORDER_CREATED,2025-09-18 11:47:04.668099
order-ed47fb6f,ORDER_CREATED,2025-09-15 05:25:14.280568
order-ed47fb6f,STOCK_UNAVAILABLE,2025-09-15 05:25:14.283236
order-ed4a8e05,ORDER_CREATED,2025-09-18 11:51:38.812592
order-ed4b8f2e,ORDER_CREATED,2025-09-15 05:26:06.613955
order-ed4b8f2e,STOCK_UNAVAILABLE,2025-09-15 05:26:06.618812
order-ed4bba16,ORDER_CREATED,2025-09-18 12:21:43.674746
order-ed4be429,ORDER_CREATED,2025-09-18 11:49:31.046331
order-ed4c3ea7,ORDER_CREATED,2025-09-15 05:25:11.702947
order-ed4c3ea7,STOCK_RESERVED,2025-09-15 05:25:11.708672
order-ed4d18b5,ORDER_CREATED,2025-09-18 12:21:41.060534
order-ed50d232,ORDER_CREATED,2025-09-18 12:24:01.910234
order-ed51e117,ORDER_CREATED,2025-09-18 11:48:46.238561
order-ed528975,ORDER_CREATED,2025-09-15 05:25:44.410475
order-ed528975,STOCK_RESERVED,2025-09-15 05:25:44.416446
order-ed52ffb7,ORDER_CREATED,2025-09-15 05:26:11.916961
order-ed52ffb7,STOCK_RESERVED,2025-09-15 05:26:11.922993
order-ed5542dd,ORDER_CREATED,2025-09-15 05:24:13.744578
order-ed5542dd,STOCK_RESERVED,2025-09-15 05:24:13.750767
order-ed55bc3b,ORDER_CREATED,2025-09-18 12:21:54.799364
order-ed55c0f5,ORDER_CREATED,2025-09-18 12:24:05.032105
order-ed5624f5,ORDER_CREATED,2025-09-18 11:49:34.479698
order-ed5a43fa,ORDER_CREATED,2025-09-18 12:23:28.911614
order-ed5bb6f9,ORDER_CREATED,2025-09-18 12:20:07.771393
order-ed5efc9f,ORDER_CREATED,2025-09-15 05:25:50.068267
order-ed5efc9f,STOCK_UNAVAILABLE,2025-09-15 05:25:50.071177
order-ed5fe78c,ORDER_CREATED,2025-09-18 12:21:37.508025
order-ed611d88,ORDER_CREATED,2025-09-18 12:24:08.565515
order-ed62df27,ORDER_CREATED,2025-09-18 11:48:48.613210
order-ed634860,ORDER_CREATED,2025-09-15 05:23:07.110756
order-ed634860,STOCK_UNAVAILABLE,2025-09-15 05:23:07.113890
order-ed64799d,ORDER_CREATED,2025-09-15 05:23:56.926443
order-ed64799d,STOCK_UNAVAILABLE,2025-09-15 05:23:56.929475
order-ed653a38,ORDER_CREATED,2025-09-18 12:23:46.989065
order-ed6758af,ORDER_CREATED,2025-09-15 05:24:27.008130
order-ed6758af,STOCK_UNAVAILABLE,2025-09-15 05:24:27.011267
order-ed675cda,ORDER_CREATED,2025-09-15 05:25:47.163154
order-ed675cda,STOCK_UNAVAILABLE,2025-09-15 05:25:47.166651
order-ed68cc04,ORDER_CREATED,2025-09-15 05:25:39.184543
order-ed68cc04,STOCK_UNAVAILABLE,2025-09-15 05:25:39.187383
order-ed68df48,ORDER_CREATED,2025-09-18 11:51:08.090606
order-ed6b1ea2,ORDER_CREATED,2025-09-18 11:49:28.903517
order-ed6d8d86,ORDER_CREATED,2025-09-15 05:26:31.062134
order-ed6d8d86,STOCK_RESERVED,2025-09-15 05:26:31.069062
order-ed7146a1,ORDER_CREATED,2025-09-18 12:24:00.318306
order-ed7279cb,ORDER_CREATED,2025-09-18 11:49:09.861287
order-ed731238,ORDER_CREATED,2025-09-18 11:48:44.527638
order-ed74b600,ORDER_CREATED,2025-09-18 12:20:22.663845
order-ed76e2c1,ORDER_CREATED,2025-09-15 05:23:59.008996
order-ed76e2c1,STOCK_UNAVAILABLE,2025-09-15 05:23:59.011690
order-ed784251,ORDER_CREATED,2025-09-18 12:24:15.239614
order-ed790b0e,ORDER_CREATED,2025-09-15 05:26:19.702039
order-ed790b0e,STOCK_RESERVED,2025-09-15 05:26:19.706694
order-ed7916e0,ORDER_CREATED,2025-09-15 05:23:07.587246
order-ed7916e0,STOCK_UNAVAILABLE,2025-09-15 05:23:07.590075
order-ed7a7ca4,ORDER_CREATED,2025-09-15 05:26:13.917476
order-ed7a7ca4,STOCK_UNAVAILABLE,2025-09-15 05:26:13.919988
order-ed7ac223,ORDER_CREATED,2025-09-18 12:23:52.917957
order-ed7ea3fa,ORDER_CREATED,2025-09-18 11:49:44.372741
order-ed7f62e0,ORDER_CREATED,2025-09-15 05:21:47.269325
order-ed7f62e0,STOCK_UNAVAILABLE,2025-09-15 05:21:47.273782
order-ed7f6507,ORDER_CREATED,2025-09-18 12:23:52.748115
order-ed8078fb,ORDER_CREATED,2025-09-18 11:51:27.304967
order-ed8238ed,ORDER_CREATED,2025-09-15 05:26:02.321308
order-ed8238ed,STOCK_RESERVED,2025-09-15 05:26:02.336840
order-ed8402a9,ORDER_CREATED,2025-09-15 05:25:28.953455
order-ed8402a9,STOCK_UNAVAILABLE,2025-09-15 05:25:28.956768
order-ed87fb95,ORDER_CREATED,2025-09-15 05:25:49.323702
order-ed87fb95,STOCK_UNAVAILABLE,2025-09-15 05:25:49.327180
order-ed8fb354,ORDER_CREATED,2025-09-15 05:23:11.196913
order-ed8fb354,STOCK_UNAVAILABLE,2025-09-15 05:23:11.200181
order-ed90b219,ORDER_CREATED,2025-09-18 12:24:27.043207
order-ed92ad7e,ORDER_CREATED,2025-09-18 11:51:27.381944
order-ed9421bc,ORDER_CREATED,2025-09-18 11:52:08.755859
order-ed9470b6,ORDER_CREATED,2025-09-15 05:25:29.747560
order-ed9470b6,STOCK_UNAVAILABLE,2025-09-15 05:25:29.750112
order-ed94b54c,ORDER_CREATED,2025-09-18 11:49:10.750616
order-ed9758db,ORDER_CREATED,2025-09-18 12:24:15.471604
order-ed98f3cf,ORDER_CREATED,2025-09-15 05:23:07.649926
order-ed98f3cf,STOCK_RESERVED,2025-09-15 05:23:07.659571
order-ed99fd6e,ORDER_CREATED,2025-09-18 12:21:04.147040
order-ed9ab203,ORDER_CREATED,2025-09-18 12:21:51.368963
order-eda009e6,ORDER_CREATED,2025-09-18 11:51:58.787945
order-eda11b6b,ORDER_CREATED,2025-09-18 11:52:09.387725
order-eda38b81,ORDER_CREATED,2025-09-18 11:49:05.090805
order-eda6e3f1,ORDER_CREATED,2025-09-18 11:48:18.510419
order-eda8f920,ORDER_CREATED,2025-09-18 11:49:38.947168
order-edaba0e3,ORDER_CREATED,2025-09-15 05:22:42.187329
order-edaba0e3,STOCK_UNAVAILABLE,2025-09-15 05:22:42.189836
order-edabc6d8,ORDER_CREATED,2025-09-15 05:24:44.973103
order-edabc6d8,STOCK_UNAVAILABLE,2025-09-15 05:24:44.975705
order-edac1860,ORDER_CREATED,2025-09-18 12:24:34.662918
order-edac434a,ORDER_CREATED,2025-09-18 11:51:13.349849
order-edacceeb,ORDER_CREATED,2025-09-15 05:25:33.963482
order-edacceeb,STOCK_UNAVAILABLE,2025-09-15 05:25:33.966052
order-edb2ba83,ORDER_CREATED,2025-09-18 12:22:47.335013
order-edb66149,ORDER_CREATED,2025-09-18 11:51:03.625336
order-edbacd15,ORDER_CREATED,2025-09-18 11:47:29.162935
order-edbc03e0,ORDER_CREATED,2025-09-18 12:22:45.078349
order-edc1cf08,ORDER_CREATED,2025-09-18 12:20:22.248920
order-edc233d7,ORDER_CREATED,2025-09-15 05:26:26.989395
order-edc233d7,STOCK_RESERVED,2025-09-15 05:26:26.994466
order-edc36b14,ORDER_CREATED,2025-09-18 12:21:50.201255
order-edc4097d,ORDER_CREATED,2025-09-18 11:51:14.282088
order-edc77290,ORDER_CREATED,2025-09-18 12:21:35.178334
order-edc9c23b,ORDER_CREATED,2025-09-18 12:23:42.239691
order-edc9e6e5,ORDER_CREATED,2025-09-18 12:20:54.769966
order-edca37b9,ORDER_CREATED,2025-09-15 05:21:33.001362
order-edca37b9,STOCK_UNAVAILABLE,2025-09-15 05:21:33.004947
order-edcd467b,ORDER_CREATED,2025-09-15 05:22:21.577327
order-edcd467b,STOCK_UNAVAILABLE,2025-09-15 05:22:21.580706
order-edce48ae,ORDER_CREATED,2025-09-15 05:21:36.638102
order-edce48ae,STOCK_UNAVAILABLE,2025-09-15 05:21:36.641200
order-edcf19c7,ORDER_CREATED,2025-09-15 05:23:15.561622
order-edcf19c7,STOCK_UNAVAILABLE,2025-09-15 05:23:15.566740
order-edcf204d,ORDER_CREATED,2025-09-15 05:24:56.700303
order-edcf204d,STOCK_UNAVAILABLE,2025-09-15 05:24:56.702533
order-edcf442b,ORDER_CREATED,2025-09-15 05:25:59.738443
order-edcf442b,STOCK_RESERVED,2025-09-15 05:25:59.743304
order-edd1647d,ORDER_CREATED,2025-09-18 11:49:10.042635
order-edd266dc,ORDER_CREATED,2025-09-15 05:22:15.791379
order-edd266dc,STOCK_UNAVAILABLE,2025-09-15 05:22:15.795397
order-edd391e1,ORDER_CREATED,2025-09-18 11:51:16.260713
order-edd56d99,ORDER_CREATED,2025-09-15 05:23:58.529598
order-edd56d99,STOCK_UNAVAILABLE,2025-09-15 05:23:58.534260
order-edd91796,ORDER_CREATED,2025-09-15 05:25:53.554100
order-edd91796,STOCK_UNAVAILABLE,2025-09-15 05:25:53.557174
order-eddd0087,ORDER_CREATED,2025-09-18 12:24:05.290705
order-edde944d,ORDER_CREATED,2025-09-18 12:20:52.736544
order-eddeb89e,ORDER_CREATED,2025-09-18 11:51:18.655222
order-ede034ab,ORDER_CREATED,2025-09-18 12:21:05.278330
order-ede0dc26,ORDER_CREATED,2025-09-18 11:49:30.423927
order-ede295ee,ORDER_CREATED,2025-09-15 05:24:54.111154
order-ede295ee,STOCK_UNAVAILABLE,2025-09-15 05:24:54.114304
order-ede2d4aa,ORDER_CREATED,2025-09-18 12:23:07.315949
order-ede3f5c9,ORDER_CREATED,2025-09-18 11:49:42.155059
order-ede6af46,ORDER_CREATED,2025-09-15 05:25:33.864921
order-ede6af46,STOCK_UNAVAILABLE,2025-09-15 05:25:33.868247
order-ede6fe81,ORDER_CREATED,2025-09-18 11:50:32.901147
order-ede8a23e,ORDER_CREATED,2025-09-18 11:52:06.654641
order-ede93312,ORDER_CREATED,2025-09-18 11:52:15.849187
